vol_span,vol_span_days,cusum_multiplier,profit_taking,stop_loss,max_holding_hours,n_events,n_valid_trades,total_return,cum_return,mean_return,std_return,sharpe_ratio,win_rate,max_drawdown,avg_vol
24,1.0,0.3,2.0,1.0,12,4515,4513,1.5692272520729693,1.5692272520729693,0.00034755863833288355,0.017523352045054185,1.8563632154111058,0.43145071982281286,-2.867040223794227,0.007043872338807184
24,1.0,0.3,2.0,1.0,24,4515,4513,2.1121714629871047,2.1121714629871047,0.0004678120626770996,0.018603119900655815,2.353627251689686,0.40996677740863785,-3.138729898389931,0.007043872338807184
24,1.0,0.3,2.0,1.0,48,4515,4513,2.3204742585673284,2.3204742585673284,0.0005139477870581015,0.018821690034457453,2.5557150860891116,0.40664451827242526,-3.3193670784721725,0.007043872338807184
24,1.0,0.3,2.0,1.5,4,4515,4513,0.904441924806326,0.904441924806326,0.00020031936319076988,0.014637319010375563,1.280894750906049,0.5085271317829457,-2.4556767689452066,0.007043872338807184
24,1.0,0.3,2.0,1.5,6,4515,4512,1.1208582417366593,1.1208582417366593,0.00024825210226725567,0.0164235128699234,1.4147474924310979,0.5012181616832779,-2.91908546026161,0.007043872338807184
24,1.0,0.3,2.0,1.5,12,4515,4512,1.6041792165029722,1.6041792165029722,0.00035529993720996063,0.019216241235493935,1.7305284428128707,0.4919158361018826,-3.4818949039478886,0.007043872338807184
24,1.0,0.3,2.0,1.5,24,4515,4512,2.5203887964823535,2.5203887964823535,0.0005582256470614294,0.020847769963421067,2.50612213596799,0.4768549280177187,-3.4199647396185044,0.007043872338807184
24,1.0,0.3,2.0,1.5,48,4515,4512,2.5959572945329636,2.5959572945329636,0.0005749628559319963,0.021218380012193255,2.5361773460588006,0.47419712070874864,-4.018421511958632,0.007043872338807184
24,1.0,0.3,2.0,2.0,4,4515,4513,0.6630598168748989,0.6630598168748989,0.0001468571022978735,0.015228542413801498,0.9025861614074562,0.516500553709856,-2.7445644997541176,0.007043872338807184
24,1.0,0.3,2.0,2.0,6,4515,4512,0.9011270782559961,0.9011270782559961,0.0001995851779083048,0.01725081300910012,1.082856158755556,0.5196013289036545,-3.3700749803355468,0.007043872338807184
24,1.0,0.3,2.0,2.0,12,4515,4512,1.4322701097759616,1.4322701097759616,0.00031722483051516316,0.020821064074837674,1.4259894302679075,0.530454042081949,-4.049612880405305,0.007043872338807184
24,1.0,0.3,2.0,2.0,24,4515,4512,2.7991398778766294,2.7991398778766294,0.0006199645355208481,0.023065067629086448,2.5157308040652726,0.5264673311184939,-3.8728696388862787,0.007043872338807184
24,1.0,0.3,2.0,2.0,48,4515,4512,3.0969840298424067,3.0969840298424067,0.0006859322325232351,0.023723447171404892,2.7061724547349226,0.527796234772979,-4.756811231433382,0.007043872338807184
24,1.0,0.3,2.5,0.5,4,4515,4514,0.6756425250359808,0.6756425250359808,0.00014964397010763694,0.01332605139374317,1.051017121444714,0.41351052048726467,-1.7526737668137553,0.007043872338807184
24,1.0,0.3,2.5,0.5,6,4515,4514,1.1216528025992591,1.1216528025992591,0.00024842808473959227,0.014657656096486171,1.5863105638097064,0.3740863787375415,-1.913533696942534,0.007043872338807184
24,1.0,0.3,2.5,0.5,12,4515,4514,2.098631659819895,2.098631659819895,0.00046481321369211404,0.0164391128376072,2.6463796135793123,0.3227021040974529,-2.07195228939365,0.007043872338807184
24,1.0,0.3,2.5,0.5,24,4515,4514,2.224293054532029,2.224293054532029,0.0004926451948022212,0.01730712496771866,2.664166570973755,0.29169435215946843,-2.1910049309052804,0.007043872338807184
24,1.0,0.3,2.5,0.5,48,4515,4514,2.675294332170517,2.675294332170517,0.0005925347358074235,0.01753396779371668,3.162901472223059,0.28726467331118494,-2.31514006607562,0.007043872338807184
24,1.0,0.3,2.5,1.0,4,4515,4513,0.7149905676670922,0.7149905676670922,0.00015835892971585654,0.014338743017612308,1.033673850202581,0.4777408637873754,-2.0742919663555854,0.007043872338807184
24,1.0,0.3,2.5,1.0,6,4515,4513,1.0054842765888026,1.0054842765888026,0.00022269862161435273,0.016057140242906224,1.2980797696408692,0.453156146179402,-2.45452512786313,0.007043872338807184
24,1.0,0.3,2.5,1.0,12,4515,4513,1.6774844932464061,1.6774844932464061,0.0003715358789028585,0.018552293237525254,1.8743695162479639,0.4108527131782946,-2.8629426645379272,0.007043872338807184
24,1.0,0.3,2.5,1.0,24,4515,4513,2.512317988652094,2.512317988652094,0.0005564380927247163,0.020198410826446335,2.5784083866632104,0.37452934662236986,-3.2437907148549305,0.007043872338807184
24,1.0,0.3,2.5,1.0,48,4515,4513,2.858800946586106,2.858800946586106,0.000633178504227266,0.020564491276351456,2.8817761665523687,0.36943521594684386,-3.5042429800550234,0.007043872338807184
24,1.0,0.3,2.5,1.5,4,4515,4513,0.9602249393196001,0.9602249393196001,0.00021267440516491696,0.014947494535829517,1.3316769313993613,0.5029900332225914,-2.3551068925787737,0.007043872338807184
24,1.0,0.3,2.5,1.5,6,4515,4512,1.25716583597739,1.25716583597739,0.0002784420456206844,0.016973959992736688,1.535336923982548,0.4919158361018826,-2.8327703671051054,0.007043872338807184
24,1.0,0.3,2.5,1.5,12,4515,4512,1.7608857297808322,1.7608857297808322,0.00039000791357272034,0.020234021852063327,1.8040279328505948,0.47198228128460684,-3.5543948586627057,0.007043872338807184
24,1.0,0.3,2.5,1.5,24,4515,4512,2.9205127771238413,2.9205127771238413,0.0006468466837483591,0.022529511967925103,2.6872101105288677,0.4416389811738649,-3.717740049648924,0.007043872338807184
24,1.0,0.3,2.5,1.5,48,4515,4512,3.090039067167459,3.090039067167459,0.0006843940348100685,0.02315723761597762,2.7661231840915286,0.4356589147286822,-4.687652150764798,0.007043872338807184
24,1.0,0.3,2.5,2.0,4,4515,4513,0.6916329427828192,0.6916329427828192,0.00015318559087105628,0.015536110984685193,0.9228426426027817,0.5109634551495017,-2.6710886143073855,0.007043872338807184
24,1.0,0.3,2.5,2.0,6,4515,4512,1.0217445324372516,1.0217445324372516,0.00022630000718433036,0.017785022611997943,1.1909189316135174,0.5105204872646734,-3.3065089001392387,0.007043872338807184
24,1.0,0.3,2.5,2.0,12,4515,4512,1.6300310616289462,1.6300310616289462,0.000361025705787142,0.021783198634361612,1.5512026109782586,0.51140642303433,-4.1026618812019375,0.007043872338807184
24,1.0,0.3,2.5,2.0,24,4515,4512,3.1722644863536074,3.1722644863536074,0.0007026056448180747,0.024678702686441276,2.664657295236206,0.49169435215946844,-4.238372645137321,0.007043872338807184
24,1.0,0.3,2.5,2.0,48,4515,4512,3.634859908792895,3.634859908792895,0.0008050631027226788,0.02566113090259416,2.9363389345163005,0.48970099667774086,-5.613554933014955,0.007043872338807184
24,1.0,0.3,3.0,0.5,4,4515,4514,0.6309949165115158,0.6309949165115158,0.00013975524175227372,0.01341840051214743,0.9748087264938611,0.41107419712070875,-1.8085077829030451,0.007043872338807184
24,1.0,0.3,3.0,0.5,6,4515,4514,1.1927180368312715,1.1927180368312715,0.00026416789298588515,0.01496517579994641,1.6521529963791433,0.3689922480620155,-1.9802588906512275,0.007043872338807184
24,1.0,0.3,3.0,0.5,12,4515,4514,1.6980528713754204,1.6980528713754204,0.00037609144437993807,0.016990245525906805,2.07179057026442,0.3074197120708749,-2.530035641656374,0.007043872338807184
24,1.0,0.3,3.0,0.5,24,4515,4514,1.9105908877511641,1.9105908877511641,0.0004231652021597263,0.018257620005228157,2.169291110966175,0.26777408637873756,-2.842377754748246,0.007043872338807184
24,1.0,0.3,3.0,0.5,48,4515,4514,2.055872979693244,2.055872979693244,0.0004553428526452367,0.01861502955114418,2.289427246676114,0.25692137320044295,-3.339672360072262,0.007043872338807184
24,1.0,0.3,3.0,1.0,4,4515,4513,0.6384494078230576,0.6384494078230576,0.0001414062918766462,0.014430924259091215,0.9171210035960695,0.4753045404208195,-2.1360382212783886,0.007043872338807184
24,1.0,0.3,3.0,1.0,6,4515,4513,1.0267853906494278,1.0267853906494278,0.000227416476334314,0.01636026926322656,1.3010186795913297,0.4478405315614618,-2.6598084730227063,0.007043872338807184
24,1.0,0.3,3.0,1.0,12,4515,4513,1.2681804740545326,1.2681804740545326,0.0002808816110862752,0.01912069739076992,1.3749016472791449,0.3946843853820598,-3.4421625158165545,0.007043872338807184
24,1.0,0.3,3.0,1.0,24,4515,4513,2.219846708955931,2.219846708955931,0.0004916604006546912,0.02128770468355024,2.1616652796003932,0.34839424141749725,-3.7385628771158768,0.007043872338807184
24,1.0,0.3,3.0,1.0,48,4515,4513,1.9307811416829201,1.9307811416829201,0.0004276370191988749,0.02188751365249561,1.8286513745711377,0.3337763012181617,-4.9910593817017235,0.007043872338807184
24,1.0,0.3,3.0,1.5,4,4515,4513,0.8947994618676871,0.8947994618676871,0.00019818371248453756,0.015038500679094595,1.2334327423853095,0.5005537098560354,-2.445918416411919,0.007043872338807184
24,1.0,0.3,3.0,1.5,6,4515,4512,1.3344180575501685,1.3344180575501685,0.0002955521722148767,0.01727161601235805,1.6015969557123204,0.48660022148394244,-3.0581412735885056,0.007043872338807184
24,1.0,0.3,3.0,1.5,12,4515,4512,1.58406946653154,1.58406946653154,0.0003508459505053245,0.02084416185470595,1.5753754906000896,0.4560354374307863,-4.052777622464274,0.007043872338807184
24,1.0,0.3,3.0,1.5,24,4515,4512,2.623715405126207,2.623715405126207,0.0005811108317001566,0.02369395750403422,2.2954794993907677,0.41483942414174974,-4.492482207800771,0.007043872338807184
24,1.0,0.3,3.0,1.5,48,4515,4512,2.1698320375283027,2.1698320375283027,0.00048058295404835054,0.024678109728025838,1.822672011720436,0.39800664451827245,-6.4340566661778595,0.007043872338807184
24,1.0,0.3,3.0,2.0,4,4515,4513,0.6279420806198841,0.6279420806198841,0.00013907908762345164,0.015623804193219177,0.8331574816826508,0.5085271317829457,-2.7664356175818945,0.007043872338807184
24,1.0,0.3,3.0,2.0,6,4515,4512,1.0904845885375716,1.0904845885375716,0.0002415248258112008,0.018069354437107204,1.2510399943632409,0.5052048726467331,-3.5140801905661814,0.007043872338807184
24,1.0,0.3,3.0,2.0,12,4515,4512,1.5594071704511023,1.5594071704511023,0.0003453836479404435,0.02235985109581127,1.445722427309159,0.49590254706533776,-4.535981550062507,0.007043872338807184
24,1.0,0.3,3.0,2.0,24,4515,4512,2.8045006787596627,2.8045006787596627,0.0006211518668349197,0.025832810478799078,2.250495713658639,0.46489479512735327,-5.154106558674633,0.007043872338807184
24,1.0,0.3,3.0,2.0,48,4515,4512,2.6612052922723617,2.6612052922723617,0.0005894142397059494,0.027249290777122525,2.0244985665042754,0.4511627906976744,-7.539130244546529,0.007043872338807184
24,1.0,0.5,1.5,0.5,4,3619,3619,-0.009379907130377063,-0.009379907130377063,-2.591850547216652e-06,0.012860757100275729,-0.01886233581916247,0.4324399005250069,-1.4039240740057295,0.007043872338807184
24,1.0,0.5,1.5,0.5,6,3619,3619,0.07381184619459713,0.07381184619459713,2.039564691754549e-05,0.013681734884438725,0.13952382294199434,0.40093948604586904,-1.5807868166332302,0.007043872338807184
24,1.0,0.5,1.5,0.5,12,3619,3619,0.46319155520514155,0.46319155520514155,0.00012798882431753014,0.014557993064984565,0.8228536400396353,0.3746891406465875,-1.5850587565153758,0.007043872338807184
24,1.0,0.5,1.5,0.5,24,3619,3619,0.6515649041437976,0.6515649041437976,0.00018004003982973133,0.014767884615266957,1.1410452383337968,0.36833379386570875,-1.5428471816560707,0.007043872338807184
24,1.0,0.5,1.5,0.5,48,3619,3619,0.708940834274129,0.708940834274129,0.0001958941238668497,0.014809593413184613,1.2380275993831298,0.36750483558994196,-1.5428471816560707,0.007043872338807184
24,1.0,0.5,1.5,1.0,4,3619,3618,0.12730432022793625,0.12730432022793625,3.5176656597937625e-05,0.013968779020392338,0.23569380363937673,0.4965460071843051,-1.7085094599794335,0.007043872338807184
24,1.0,0.5,1.5,1.0,6,3619,3618,-0.0929565606408227,-0.0929565606408227,-2.5685703410009034e-05,0.01524898117912441,-0.1576531629079186,0.476098369715391,-2.1457624349222213,0.007043872338807184
24,1.0,0.5,1.5,1.0,12,3619,3618,0.43897720686558817,0.43897720686558817,0.00012129792950140595,0.01679541713245413,0.6759501150875757,0.4639403150041448,-2.141516428795553,0.007043872338807184
24,1.0,0.5,1.5,1.0,24,3619,3618,0.5965929213964403,0.5965929213964403,0.00016485021315182103,0.017253271796032196,0.8942729659942119,0.4539928156949434,-2.3464572052440653,0.007043872338807184
24,1.0,0.5,1.5,1.0,48,3619,3618,0.5854399346285337,0.5854399346285337,0.00016176842625822982,0.01736089501310514,0.8721148928059863,0.4526112185686654,-2.4324369239519674,0.007043872338807184
24,1.0,0.5,1.5,1.5,4,3619,3618,0.4139729954211022,0.4139729954211022,0.00011438878016609623,0.014614088159397425,0.7325946772438514,0.521138436032053,-1.9401402321666419,0.007043872338807184
24,1.0,0.5,1.5,1.5,6,3619,3618,0.22270732481403677,0.22270732481403677,6.153835999282585e-05,0.016237974103017038,0.35470403320075855,0.51505940867643,-2.4713664256273544,0.007043872338807184
24,1.0,0.5,1.5,1.5,12,3619,3618,0.5479656065107399,0.5479656065107399,0.00015141354145088143,0.01853163184215528,0.764721158910219,0.525283227410887,-2.5339306921445175,0.007043872338807184
24,1.0,0.5,1.5,1.5,24,3619,3618,1.2004664242934844,1.2004664242934844,0.0003317121923994154,0.019462850653012193,1.595170236227013,0.5227963525835866,-2.460212573735525,0.007043872338807184
24,1.0,0.5,1.5,1.5,48,3619,3618,1.3400214631746517,1.3400214631746517,0.00037027396053458184,0.019671467173958648,1.7617264389445826,0.5250069079856314,-2.5960866294715617,0.007043872338807184
24,1.0,0.5,1.5,2.0,4,3619,3618,0.31841942848485694,0.31841942848485694,8.798547346915085e-05,0.015145915490074033,0.5437102235379528,0.5299806576402321,-2.0394492143704825,0.007043872338807184
24,1.0,0.5,1.5,2.0,6,3619,3618,0.1429175356280492,0.1429175356280492,3.949089130368865e-05,0.01703888169077595,0.21692414855411302,0.5344017684443216,-2.744204115453724,0.007043872338807184
24,1.0,0.5,1.5,2.0,12,3619,3618,0.48928083184085125,0.48928083184085125,0.00013519779824284366,0.020003879919707264,0.6325683130114984,0.5642442663719259,-2.954513613369712,0.007043872338807184
24,1.0,0.5,1.5,2.0,24,3619,3618,1.2922594227441442,1.2922594227441442,0.00035707638097378947,0.02143854962336323,1.5588982760117167,0.5747444045316386,-2.965848423203483,0.007043872338807184
24,1.0,0.5,1.5,2.0,48,3619,3618,1.3241673446520137,1.3241673446520137,0.00036589315961647244,0.021843226987621603,1.567795973228973,0.5775075987841946,-3.254413082122327,0.007043872338807184
24,1.0,0.5,2.0,0.5,4,3619,3619,0.24454968571498892,0.24454968571498892,6.757382860320224e-05,0.013394505728242856,0.4721759760030739,0.42304504006631666,-1.4923078763604858,0.007043872338807184
24,1.0,0.5,2.0,0.5,6,3619,3619,0.5023811417582618,0.5023811417582618,0.00013881766834989272,0.014488062636122939,0.8967811762612227,0.3846366399557889,-1.6173311503368621,0.007043872338807184
24,1.0,0.5,2.0,0.5,12,3619,3619,1.0591414176962513,1.0591414176962513,0.00029266134780222473,0.015833778996462447,1.7299471776047324,0.341530809615916,-1.7299984903448644,0.007043872338807184
24,1.0,0.5,2.0,0.5,24,3619,3619,1.3173160674145894,1.3173160674145894,0.0003640000186279606,0.016343385728869057,2.0845457355569414,0.3243990052500691,-1.6907650812085544,0.007043872338807184
24,1.0,0.5,2.0,0.5,48,3619,3619,1.5452273565056025,1.5452273565056025,0.0004269763350388512,0.01647888750990162,2.4250906047757668,0.32163581099751315,-1.70523958484738,0.007043872338807184
24,1.0,0.5,2.0,1.0,4,3619,3618,0.380182606450302,0.380182606450302,0.00010505183930652168,0.014471699264783932,0.6794166488020456,0.4868748273003592,-1.7473469582241394,0.007043872338807184
24,1.0,0.5,2.0,1.0,6,3619,3618,0.31249190112246517,0.31249190112246517,8.634758251518795e-05,0.01599330254758512,0.5053172025683554,0.45951920420005526,-2.1318840001148276,0.007043872338807184
24,1.0,0.5,2.0,1.0,12,3619,3618,0.8756303362808131,0.8756303362808131,0.00024195367125747806,0.018040097265229788,1.2552938309981687,0.42967670627245097,-2.29421782645508,0.007043872338807184
24,1.0,0.5,2.0,1.0,24,3619,3618,1.27995255115591,1.27995255115591,0.00035367575328983423,0.019150367398208714,1.728543168290587,0.4075711522520033,-2.5289115030835836,0.007043872338807184
24,1.0,0.5,2.0,1.0,48,3619,3618,1.4442408053863796,1.4442408053863796,0.0003990717892750427,0.019388066013406872,1.9264981289135996,0.403702680298425,-2.696249160520467,0.007043872338807184
24,1.0,0.5,2.0,1.5,4,3619,3618,0.6479236739206078,0.6479236739206078,0.0001790338971872362,0.015100804743103557,1.1096530889637273,0.5117435755733628,-1.9796837024816147,0.007043872338807184
24,1.0,0.5,2.0,1.5,6,3619,3617,0.5858869013029251,0.5858869013029251,0.00016189193183280604,0.016951573940372288,0.8938553219346935,0.497927604310583,-2.451834417489592,0.007043872338807184
24,1.0,0.5,2.0,1.5,12,3619,3617,0.7793011200372923,0.7793011200372923,0.00021533603758974645,0.019749003938892236,1.020524825613343,0.49019066040342635,-2.7924304179955453,0.007043872338807184
24,1.0,0.5,2.0,1.5,24,3619,3617,1.5964664439049203,1.5964664439049203,0.0004411346902196519,0.021474124299035124,1.922683511488218,0.4738878143133462,-2.730579913690952,0.007043872338807184
24,1.0,0.5,2.0,1.5,48,3619,3617,1.6881855543157496,1.6881855543157496,0.00046647846209332675,0.021875689017678834,1.9958224746143542,0.47112462006079026,-3.1311343825558904,0.007043872338807184
24,1.0,0.5,2.0,2.0,4,3619,3618,0.556611156424232,0.556611156424232,0.00015380247483399613,0.015615471258682664,0.9218500456212536,0.5205857971815419,-2.0789926846854554,0.007043872338807184
24,1.0,0.5,2.0,2.0,6,3619,3617,0.46625749546848994,0.46625749546848994,0.00012883600316896654,0.017737066482646814,0.6798412348998197,0.5172699640784747,-2.7704172100219386,0.007043872338807184
24,1.0,0.5,2.0,2.0,12,3619,3617,1.0771434324747657,1.0771434324747657,0.00029763565417926656,0.021288275173962166,1.3085687132956827,0.5305332964907433,-3.0563685176724356,0.007043872338807184
24,1.0,0.5,2.0,2.0,24,3619,3617,2.128573634141186,2.128573634141186,0.0005881662432001066,0.023570911855900233,2.3354779136375834,0.526664824537165,-2.9690114982120095,0.007043872338807184
24,1.0,0.5,2.0,2.0,48,3619,3617,2.374352649745349,2.374352649745349,0.000656079759531735,0.024289416620415685,2.528084632415466,0.526664824537165,-3.5981419670953514,0.007043872338807184
24,1.0,0.5,2.5,0.5,4,3619,3619,0.3802741963745051,0.3802741963745051,0.0001050771473817367,0.013782201790468176,0.7135784450496,0.41751865156120477,-1.4323718246876993,0.007043872338807184
24,1.0,0.5,2.5,0.5,6,3619,3619,0.7019166152351186,0.7019166152351186,0.0001939531956991209,0.0151250790063591,1.2001936949079113,0.376347057198121,-1.5663877742867172,0.007043872338807184
24,1.0,0.5,2.5,0.5,12,3619,3619,1.462569260755192,1.462569260755192,0.0004041362975283758,0.01695012379562164,2.231552132251417,0.3230174081237911,-1.680750160518656,0.007043872338807184
24,1.0,0.5,2.5,0.5,24,3619,3619,1.6963823295574185,1.6963823295574185,0.00046874339031705405,0.017827853749865057,2.4608670270192246,0.2940038684719536,-1.663064723263922,0.007043872338807184
24,1.0,0.5,2.5,0.5,48,3619,3619,2.015813864868158,2.015813864868158,0.00055700852856263,0.018047048309494097,2.8887350910336336,0.28958275766786407,-1.7760980215164395,0.007043872338807184
24,1.0,0.5,2.5,1.0,4,3619,3618,0.5155729341881115,0.5155729341881115,0.00014246281685219991,0.014831710541525961,0.8990054802830146,0.4816247582205029,-1.6637963115362737,0.007043872338807184
24,1.0,0.5,2.5,1.0,6,3619,3618,0.5403110000993081,0.5403110000993081,0.0001492984250067168,0.01658622069676263,0.842480465090656,0.4517822602928986,-2.000055014998697,0.007043872338807184
24,1.0,0.5,2.5,1.0,12,3619,3618,1.2915265788897132,1.2915265788897132,0.00035687388198113104,0.01913316174981155,1.745742058609501,0.41033434650455924,-2.2013835243079276,0.007043872338807184
24,1.0,0.5,2.5,1.0,24,3619,3618,2.0178441806946363,2.0178441806946363,0.0005575695442648898,0.02081089629113583,2.5076118396732303,0.3755180989223542,-2.399052301097692,0.007043872338807184
24,1.0,0.5,2.5,1.0,48,3619,3618,2.07771227704201,2.07771227704201,0.0005741122622387427,0.021167432321857377,2.5385206236826314,0.3686101132909644,-2.704214169093956,0.007043872338807184
24,1.0,0.5,2.5,1.5,4,3619,3618,0.7886702765239875,0.7886702765239875,0.00021792491752527978,0.01544559749016007,1.3205481172912972,0.5064935064935064,-1.867065215362679,0.007043872338807184
24,1.0,0.5,2.5,1.5,6,3619,3617,0.8028394866547774,0.8028394866547774,0.00022184014552494542,0.01752564212004632,1.1847269164789684,0.48991434097817077,-2.320680513144813,0.007043872338807184
24,1.0,0.5,2.5,1.5,12,3619,3617,1.1288421207755333,1.1288421207755333,0.0003119210060170028,0.020779535470222717,1.404949911719744,0.47112462006079026,-2.6810367629695895,0.007043872338807184
24,1.0,0.5,2.5,1.5,24,3619,3617,2.23348778624423,2.23348778624423,0.0006171560614103979,0.023160522665427723,2.4940129025953723,0.44211108040895275,-2.7621857196468422,0.007043872338807184
24,1.0,0.5,2.5,1.5,48,3619,3617,2.0877589355260753,2.0877589355260753,0.0005768883491367989,0.02379857801425142,2.2687822341331865,0.43437413650179607,-3.648055520524334,0.007043872338807184
24,1.0,0.5,2.5,2.0,4,3619,3618,0.6701478704222579,0.6701478704222579,0.00018517487439133955,0.015960339920019825,1.085905355971389,0.5153357281016856,-2.044118284556406,0.007043872338807184
24,1.0,0.5,2.5,2.0,6,3619,3617,0.6432942977523739,0.6432942977523739,0.00017775471062513786,0.018298443670913413,0.9091991442620261,0.5092567007460624,-2.7466527704383488,0.007043872338807184
24,1.0,0.5,2.5,2.0,12,3619,3617,1.4155679762625466,1.4155679762625466,0.0003911489296110933,0.022268518366318404,1.644004026782103,0.5117435755733628,-3.052498708678578,0.007043872338807184
24,1.0,0.5,2.5,2.0,24,3619,3617,2.667112926366678,2.667112926366678,0.0007369751109054098,0.02520335726878268,2.7368215346096396,0.4943354517822603,-3.0750147935940815,0.007043872338807184
